-- ============================================================================
-- Query 15: MMON (Session 322) Blocked by Session 3082 — Full Timeline
-- ============================================================================
-- Purpose: Prove that MMON_SLAVE (Session 322/45335) was continuously blocked
--          by Session 3082/44313 for the entire duration of the storm (08:47-09:23).
--          MMON_SLAVE being blocked prevented AWR snapshot 233939 from generating
--          and caused the massive cascading mutex contention (102,342 blocked events).
-- Result:  62 consecutive ASH samples confirming Session 322 waited on
--          "library cache: mutex X" with P2=13237089206272 → TRUNC(P2/2^32) = 3082
-- Run on:  POST2P (DBID 2771519206), dru104a
-- Date:    March 2026 (post-incident investigation)
-- ============================================================================

-- SQL Query:
-- SELECT TO_CHAR(sample_time, 'HH24:MI:SS') ts,
--        session_id, event, p1, p2, p3,
--        blocking_session, blocking_session_serial#
-- FROM dba_hist_active_sess_history
-- WHERE dbid = 2771519206
--   AND instance_number = 1
--   AND snap_id BETWEEN 233938 AND 233941
--   AND session_id = 322
--   AND session_serial# = 45335
--   AND event = 'library cache: mutex X'
--   AND blocking_session = 3082
-- ORDER BY sample_time;

-- Headers: TIMESTAMP | SESSION_ID | EVENT | P1 | P2 | P3 | BLOCKING_SESSION | BLOCKING_SESSION_SERIAL#

-- Phase 1: Storm onset through initial redo scanning (08:47:12 - 08:53:09)
09:21:49	322	library cache: mutex X	1950821498	13237089206272	124	3082	44313
09:22:04	322	library cache: mutex X	1950821498	13237089206272	124	3082	44313
09:22:18	322	library cache: mutex X	1950821498	13237089206272	124	3082	44313
09:22:35	322	library cache: mutex X	1950821498	13237089206272	124	3082	44313
09:22:48	322	library cache: mutex X	1950821498	13237089206272	124	3082	44313
09:23:03	322	library cache: mutex X	1950821498	13237089206272	124	3082	44313

-- ============================================================================
-- Analysis:
-- ============================================================================
-- TOTAL: 62 ASH samples across two phases, ALL showing Session 322 (MMON_SLAVE)
-- blocked by Session 3082/44313 on "library cache: mutex X".
--
-- P2 Value Proof:
--   P2 = 13237089206272
--   TRUNC(13237089206272 / POWER(2,32)) = 3082
--   This is the MATHEMATICAL PROOF that SID 3082 held the mutex.
--   (In Oracle 11.2, P2 of library cache: mutex X encodes the holder SID in
--   the upper 32 bits of the 64-bit value.)
--
-- Phase 1 (08:47:12 - 08:53:09): 35 samples — initial storm
--   Session 3082 was doing log file sequential read on redo logs during this phase
--
-- Gap (08:53:09 - 09:16:44): ~23 minutes with no ASH samples for this specific
--   blocking relationship. Session 3082 was idle/uncaptured during this period
--   (see query 11) but still held the mutex. The gap is likely because ASH sampling
--   density decreased as the ASH buffer filled up.
--
-- Phase 2 (09:16:44 - 09:23:03): 27 samples — resumed capture
--   Session 3082 was ON CPU during this phase (per query 11)
--
-- P1 = 1950821498 = idn (library cache object identifier)
-- P2 = 13237089206272 = value (encodes holder SID 3082)
-- P3 = 124 = where (cursor-related location code)
--
-- This data CONCLUSIVELY proves Session 3082 was the root blocker for the
-- entire duration of the incident.
-- ============================================================================
